date,lake,sediment
2023-11-01,West Lake Bonney,0.246568908194701
2023-11-17,East Lake Bonney,0.35293567883432864
2023-11-17,Lake Hoare,0.22486470690491855
2023-11-17,Lake Fryxell,0.22646972019691025
2023-11-17,West Lake Bonney,0.08623321977444007
2023-11-19,East Lake Bonney,0.3226127256877224
2023-11-19,Lake Hoare,0.17503233417577624
2023-11-19,Lake Fryxell,0.1992226194846443
2023-11-19,West Lake Bonney,0.03937536001896665
2023-11-21,East Lake Bonney,NA
2023-11-21,Lake Hoare,0.0779894654873886
2023-11-21,Lake Fryxell,0.18248882050858806
2023-11-21,West Lake Bonney,NA
2023-12-05,East Lake Bonney,0.1631484591122717
2023-12-05,Lake Hoare,0.10700249216140917
2023-12-05,Lake Fryxell,0.20068238380055867
2023-12-05,West Lake Bonney,0.015977100779273307
2023-12-07,East Lake Bonney,NA
2023-12-07,Lake Hoare,NA
2023-12-07,Lake Fryxell,0.21554794164374447
2023-12-07,West Lake Bonney,NA
2023-12-19,East Lake Bonney,0.1008898097228666
2023-12-19,Lake Hoare,0.10525744517304718
2023-12-19,Lake Fryxell,0.08639093159814364
2023-12-19,West Lake Bonney,0.0015677357388631237
2023-12-28,East Lake Bonney,0.09827093572233939
2023-12-28,Lake Hoare,0.05232177037745725
2023-12-28,Lake Fryxell,0.04621210838969999
2023-12-28,West Lake Bonney,0.007911399093718487
2023-12-30,East Lake Bonney,0.10101982155552826
2023-12-30,Lake Hoare,0.06515139107462341
2023-12-30,Lake Fryxell,0.050242590287634836
2023-12-30,West Lake Bonney,0.0013696459542506942
2024-01-04,East Lake Bonney,0.1850190639449284
2024-01-04,Lake Hoare,0.11447380022458649
2024-01-04,Lake Fryxell,0.06318056149000764
2024-01-04,West Lake Bonney,0.04343571311605053
2024-01-13,East Lake Bonney,0.1899178071971984
2024-01-13,Lake Hoare,0.37658677358413095
2024-01-13,Lake Fryxell,0.04276678030204498
2024-01-13,West Lake Bonney,0.0749303881824016
2024-01-22,East Lake Bonney,0.17034996569156638
2024-01-22,Lake Hoare,0.06433955362008437
2024-01-22,Lake Fryxell,0.022820409967825986
2024-01-22,West Lake Bonney,0.017456085816920628
2024-01-24,East Lake Bonney,NA
2024-01-24,Lake Hoare,NA
2024-01-24,Lake Fryxell,2.165011875331398e-4
2024-01-24,West Lake Bonney,NA
