date,lake,sediment
2023-11-17,East Lake Bonney,0.4467540248013401
2023-11-17,Lake Hoare,0.287367037920903
2023-11-17,Lake Fryxell,0.2894181724224671
2023-11-17,West Lake Bonney,0.10950250126525228
2023-11-19,East Lake Bonney,0.40837053833146514
2023-11-19,Lake Hoare,0.22368349473893914
2023-11-19,Lake Fryxell,0.25459759681337263
2023-11-19,West Lake Bonney,0.050000457082543706
2023-11-21,East Lake Bonney,NA
2023-11-21,Lake Hoare,0.19009932261695134
2023-11-21,Lake Fryxell,0.2332125499006208
2023-11-21,West Lake Bonney,NA
2023-12-05,East Lake Bonney,0.2065170369450848
2023-12-05,Lake Hoare,0.1367443992609254
2023-12-05,Lake Fryxell,0.2564631096928331
2023-12-05,West Lake Bonney,0.020288382092578112
2023-12-07,East Lake Bonney,NA
2023-12-07,Lake Hoare,NA
2023-12-07,Lake Fryxell,0.27546062766963997
2023-12-07,West Lake Bonney,NA
2023-12-19,East Lake Bonney,0.1277086202499051
2023-12-19,Lake Hoare,0.13451430701853873
2023-12-19,Lake Fryxell,0.11040374639922809
2023-12-19,West Lake Bonney,0.001990775523449063
2023-12-28,East Lake Bonney,0.12439358977833984
2023-12-28,Lake Hoare,0.0668648823378394
2023-12-28,Lake Fryxell,0.05905700778558869
2023-12-28,West Lake Bonney,0.01004622107327577
2023-12-30,East Lake Bonney,0.12787319146336185
2023-12-30,Lake Hoare,0.08326056336046637
2023-12-30,Lake Fryxell,0.06420778302617973
2023-12-30,West Lake Bonney,0.0017392329738975892
2024-01-04,East Lake Bonney,0.2342013462804666
2024-01-04,Lake Hoare,0.14629239684083908
2024-01-04,Lake Fryxell,0.08074193160918486
2024-01-04,West Lake Bonney,0.055156461062966226
2024-01-13,East Lake Bonney,0.24040228751107331
2024-01-13,Lake Hoare,0.48126105309275785
2024-01-13,Lake Fryxell,0.054654032465601854
2024-01-13,West Lake Bonney,0.09514969934329522
2024-01-22,East Lake Bonney,0.21563286750239047
2024-01-22,Lake Hoare,0.08222307206820398
2024-01-22,Lake Fryxell,0.029163463147754802
2024-01-22,West Lake Bonney,0.022166458219617064
2024-01-24,East Lake Bonney,NA
2024-01-24,Lake Hoare,NA
2024-01-24,Lake Fryxell,2.7667883661831367e-4
2024-01-24,West Lake Bonney,NA
