date,lake,sediment
2020-12-03,West Lake Bonney,0.9985908072425418
2021-01-01,East Lake Bonney,0.9796201251000609
2021-01-01,Lake Hoare,0.9826179838317037
2021-01-01,Lake Fryxell,0.9997501951004034
2021-01-01,West Lake Bonney,0.9985143954933157
2021-01-12,East Lake Bonney,0.9760771912042103
2021-01-12,Lake Hoare,0.9949156854563109
2021-01-12,Lake Fryxell,1
2021-01-12,West Lake Bonney,0.9999796102761743
2021-01-13,East Lake Bonney,0.9999999999999994
2021-01-13,Lake Hoare,0.9999999999999994
2021-01-13,Lake Fryxell,0.9999999999999994
2021-01-13,West Lake Bonney,0.9999999999999994
2021-01-21,East Lake Bonney,0.7668215367266129
2021-01-21,Lake Hoare,0.8940166245262469
2021-01-21,Lake Fryxell,0.9677221792317757
2021-01-21,West Lake Bonney,0.8508317736687339
2021-01-22,East Lake Bonney,0.9735819342535067
2021-01-22,Lake Hoare,0.9847036567117284
2021-01-22,Lake Fryxell,0.999751746371829
2021-01-22,West Lake Bonney,0.999575173416994
2021-01-23,East Lake Bonney,0.9679139123460567
2021-01-23,Lake Hoare,0.9842651831688431
2021-01-23,Lake Fryxell,0.9997309136537976
2021-01-23,West Lake Bonney,0.9998775356547518
2021-02-01,East Lake Bonney,0.9746341133171987
2021-02-01,Lake Hoare,0.9820470107273709
2021-02-01,Lake Fryxell,0.9997526643666221
2021-02-01,West Lake Bonney,0.999555431567799
2021-02-11,East Lake Bonney,0.3586249114647
2021-02-11,Lake Hoare,0.513716317563241
2021-02-11,Lake Fryxell,0.9999999999999999
2021-02-11,West Lake Bonney,0.3753944870032375
2021-03-02,East Lake Bonney,0.9999999999999999
2021-03-02,Lake Hoare,0.9999999999999999
2021-03-02,Lake Fryxell,1
2021-03-02,West Lake Bonney,0.9995736926828117
2021-10-08,East Lake Bonney,0.9971806461240313
2021-10-08,Lake Hoare,0.9504758472875358
2021-10-08,Lake Fryxell,0.9851488271217032
2021-10-08,West Lake Bonney,0.9973398519565256
2021-10-09,East Lake Bonney,0.9835032848910521
2021-10-09,Lake Hoare,0.9448352035176509
2021-10-09,Lake Fryxell,0.9890719265987321
2021-10-09,West Lake Bonney,0.9967790694055344
2021-10-29,East Lake Bonney,0.9999657185090677
2021-10-29,Lake Hoare,0.9925574943903981
2021-10-29,Lake Fryxell,0.9997645191270338
2021-10-29,West Lake Bonney,0.9999999999999998
2021-11-07,East Lake Bonney,0.9982188744852863
2021-11-07,Lake Hoare,0.9677530451804836
2021-11-07,Lake Fryxell,0.9978156662397496
2021-11-07,West Lake Bonney,0.9999871038008491
2021-11-08,East Lake Bonney,0.9999882784014423
2021-11-08,Lake Hoare,0.9957127705165821
2021-11-08,Lake Fryxell,0.9999491799215038
2021-11-08,West Lake Bonney,0.9999999999999998
2021-11-17,East Lake Bonney,0.9985490099533241
2021-11-17,Lake Hoare,0.9772015475765955
2021-11-17,Lake Fryxell,0.9980031634849282
2021-11-17,West Lake Bonney,0.9999588922010566
2021-11-18,East Lake Bonney,0.9990853638591366
2021-11-18,Lake Hoare,0.9895259145151737
2021-11-18,Lake Fryxell,0.9999768860394063
2021-11-18,West Lake Bonney,0.9999882848288972
2021-12-07,East Lake Bonney,0.998099071691417
2021-12-07,Lake Hoare,0.9871823186940986
2021-12-07,Lake Fryxell,0.9990772042220081
2021-12-07,West Lake Bonney,0.9998478569522415
2021-12-08,East Lake Bonney,0.9894668889069418
2021-12-08,Lake Hoare,0.9778914334407063
2021-12-08,Lake Fryxell,0.9963282049690987
2021-12-08,West Lake Bonney,0.9990913115454765
2021-12-18,East Lake Bonney,0.9769143185711514
2021-12-18,Lake Hoare,0.9753815486338443
2021-12-18,Lake Fryxell,0.9984236384217005
2021-12-18,West Lake Bonney,0.9972504275270467
2021-12-28,East Lake Bonney,0.9744958586065804
2021-12-28,Lake Hoare,0.9248145677953569
2021-12-28,Lake Fryxell,0.9995586379941299
2021-12-28,West Lake Bonney,0.9983497737115279
2022-01-07,East Lake Bonney,0.9771854127663996
2022-01-07,Lake Hoare,0.9686622642647518
2022-01-07,Lake Fryxell,0.9996958589528319
2022-01-07,West Lake Bonney,0.9969973720131885
2022-01-16,East Lake Bonney,0.9735777342982361
2022-01-16,Lake Hoare,0.9181616892862725
2022-01-16,Lake Fryxell,0.9781134837540285
2022-01-16,West Lake Bonney,0.9967017017559353
2022-01-27,East Lake Bonney,0.9681557552867572
2022-01-27,Lake Hoare,0.9850469994028027
2022-01-27,Lake Fryxell,0.9998920790329067
2022-01-27,West Lake Bonney,0.9994684669646254
2022-02-25,East Lake Bonney,0.9681649579463654
2022-02-25,Lake Hoare,0.9542545944605435
2022-02-25,Lake Fryxell,0.9977134883471814
2022-02-25,West Lake Bonney,0.9946006294821198
2022-10-11,East Lake Bonney,0.961656779673643
2022-10-11,Lake Hoare,0.9734651912544976
2022-10-11,Lake Fryxell,0.9990537615365548
2022-10-11,West Lake Bonney,0.9960517616886339
2022-10-13,East Lake Bonney,0.9860314609874349
2022-10-13,Lake Hoare,0.9832892341183006
2022-10-13,Lake Fryxell,0.9994983730765249
2022-10-13,West Lake Bonney,0.9976692512174162
2022-10-17,East Lake Bonney,0.9813637211352825
2022-10-17,Lake Hoare,0.9835281969496904
2022-10-17,Lake Fryxell,0.9993929012578833
2022-10-17,West Lake Bonney,0.9971468929807099
2022-10-31,East Lake Bonney,0.9889383967288302
2022-10-31,Lake Hoare,0.9970864265635255
2022-10-31,Lake Fryxell,0.999926579221808
2022-10-31,West Lake Bonney,0.9999323476531974
2022-11-02,East Lake Bonney,0.9924431294628824
2022-11-02,Lake Hoare,0.9949321965802916
2022-11-02,Lake Fryxell,0.9998777949230859
2022-11-02,West Lake Bonney,0.9997483464183387
2022-11-12,East Lake Bonney,0.8811581910663808
2022-11-12,Lake Hoare,0.7291207262552454
2022-11-12,Lake Fryxell,0.9460159893361059
2022-11-12,West Lake Bonney,0.9932611093622382
2022-11-16,East Lake Bonney,0.9976253380668383
2022-11-16,Lake Hoare,0.832265272141457
2022-11-16,Lake Fryxell,0.9999999999999999
2022-11-16,West Lake Bonney,0.9999911764842941
2022-11-22,East Lake Bonney,0.9999971199282576
2022-11-22,Lake Hoare,1
2022-11-22,Lake Fryxell,1
2022-11-22,West Lake Bonney,1
2022-12-06,East Lake Bonney,0.9798846722014468
2022-12-06,Lake Hoare,0.9874954519216244
2022-12-06,Lake Fryxell,0.9995979515262212
2022-12-06,West Lake Bonney,0.9988379354397662
2022-12-10,East Lake Bonney,0.9683671125822143
2022-12-10,Lake Hoare,0.982774856817658
2022-12-10,Lake Fryxell,0.9995896577191157
2022-12-10,West Lake Bonney,0.9977727287896407
2022-12-16,East Lake Bonney,0.9772694225414915
2022-12-16,Lake Hoare,0.9822119715562392
2022-12-16,Lake Fryxell,0.9993830819056945
2022-12-16,West Lake Bonney,0.9968204854204119
2022-12-26,East Lake Bonney,0.9740279882358647
2022-12-26,Lake Hoare,0.9465342585947759
2022-12-26,Lake Fryxell,0.9918815746075659
2022-12-26,West Lake Bonney,0.996194720533672
2023-01-01,East Lake Bonney,0.9781880488569791
2023-01-01,Lake Hoare,0.9657963695259418
2023-01-01,Lake Fryxell,0.9997552918519157
2023-01-01,West Lake Bonney,0.9983868152443172
2023-01-09,East Lake Bonney,0.9713374662603524
2023-01-09,Lake Hoare,0.9881248010882892
2023-01-09,Lake Fryxell,0.9997903559382347
2023-01-09,West Lake Bonney,0.9988300621295122
2023-01-11,East Lake Bonney,0.9817748284041352
2023-01-11,Lake Hoare,0.9931710677562072
2023-01-11,Lake Fryxell,0.9854416245208996
2023-01-11,West Lake Bonney,0.9836300013712324
2023-01-15,East Lake Bonney,0.9518836477801421
2023-01-15,Lake Hoare,0.8417954824519095
2023-01-15,Lake Fryxell,0.9350538234833827
2023-01-15,West Lake Bonney,0.9802251070629634
2023-02-03,East Lake Bonney,0.9775787610959887
2023-02-03,Lake Hoare,0.9847929381707874
2023-02-03,Lake Fryxell,0.9997938271262231
2023-02-03,West Lake Bonney,0.9994515446916219
2023-02-08,East Lake Bonney,0.9687573704851765
2023-02-08,Lake Hoare,0.9852117317209693
2023-02-08,Lake Fryxell,0.9999715786869701
2023-02-08,West Lake Bonney,0.9996110033345859
2023-02-13,East Lake Bonney,0.9768354291101413
2023-02-13,Lake Hoare,0.9841949786475362
2023-02-13,Lake Fryxell,0.9998630162801072
2023-02-13,West Lake Bonney,0.9996052710753889
2023-02-14,East Lake Bonney,0.9633411123032832
2023-02-14,Lake Hoare,0.9819407708845049
2023-02-14,Lake Fryxell,0.999814711100168
2023-02-14,West Lake Bonney,0.9996023006778971
2023-02-28,East Lake Bonney,0.8550449776859528
2023-02-28,Lake Hoare,0.9115472990288338
2023-02-28,Lake Fryxell,1
2023-02-28,West Lake Bonney,0.9593407089792362
2023-03-02,East Lake Bonney,0.9632048421835606
2023-03-02,Lake Hoare,0.9652295263606278
2023-03-02,Lake Fryxell,0.9972060244302428
2023-03-02,West Lake Bonney,0.9952237734418169
2023-03-06,East Lake Bonney,0.9311284667990185
2023-03-06,Lake Hoare,0.9466864381632514
2023-03-06,Lake Fryxell,0.9972917173891988
2023-03-06,West Lake Bonney,0.9928108276120654
2023-10-06,East Lake Bonney,0.9903954147669808
2023-10-06,Lake Hoare,0.9756448862541641
2023-10-06,Lake Fryxell,0.9952815035231649
2023-10-06,West Lake Bonney,0.9954612047680714
2023-10-08,East Lake Bonney,0.9821696102349526
2023-10-08,Lake Hoare,0.9693535652088389
2023-10-08,Lake Fryxell,0.9785418502017852
2023-10-08,West Lake Bonney,0.9930338978262045
2023-10-12,East Lake Bonney,0.9537963081823517
2023-10-12,Lake Hoare,0.9988916680190862
2023-10-12,Lake Fryxell,0.9992150417612979
2023-10-12,West Lake Bonney,0.9886971949374835
2023-10-16,East Lake Bonney,0.9995555786569827
2023-10-16,Lake Hoare,0.9996782319438648
2023-10-16,Lake Fryxell,0.999921851189703
2023-10-16,West Lake Bonney,0.9999950822690267
2023-11-01,East Lake Bonney,0.9915525023978051
2023-11-01,Lake Hoare,0.9878913091724326
2023-11-01,Lake Fryxell,0.9950246879589527
2023-11-01,West Lake Bonney,0.9989728319321771
2023-11-15,East Lake Bonney,0.9909292883872997
2023-11-15,Lake Hoare,0.9920761205480187
2023-11-15,Lake Fryxell,0.9996826027723472
2023-11-15,West Lake Bonney,0.9999999999999996
2023-11-17,East Lake Bonney,0.9914505196862556
2023-11-17,Lake Hoare,0.9945322429609201
2023-11-17,Lake Fryxell,0.999580940216034
2023-11-17,West Lake Bonney,0.9991595048281545
2023-11-21,East Lake Bonney,0.9878244374050443
2023-11-21,Lake Hoare,0.994549579525613
2023-11-21,Lake Fryxell,0.9995964982672113
2023-11-21,West Lake Bonney,0.999062820163984
2023-12-01,East Lake Bonney,0.9833830793912232
2023-12-01,Lake Hoare,0.9920752573291528
2023-12-01,Lake Fryxell,0.9996459950909506
2023-12-01,West Lake Bonney,0.9979275098632883
2023-12-05,East Lake Bonney,0.9791720454577925
2023-12-05,Lake Hoare,0.9908936307277552
2023-12-05,Lake Fryxell,0.9997127370857662
2023-12-05,West Lake Bonney,0.9981231015877696
2023-12-07,East Lake Bonney,0.983313774568852
2023-12-07,Lake Hoare,0.9832747813417505
2023-12-07,Lake Fryxell,0.9949526180006735
2023-12-07,West Lake Bonney,0.9890373551135255
2023-12-11,East Lake Bonney,0.9797980651467224
2023-12-11,Lake Hoare,0.9736812072750745
2023-12-11,Lake Fryxell,0.9886761875036664
2023-12-11,West Lake Bonney,0.9892146536151741
2023-12-15,East Lake Bonney,0.9776089815823864
2023-12-15,Lake Hoare,0.9886682255178507
2023-12-15,Lake Fryxell,0.9994670508516271
2023-12-15,West Lake Bonney,0.9980666831049338
2024-01-04,East Lake Bonney,0.9704449689754244
2024-01-04,Lake Hoare,0.9256944402870655
2024-01-04,Lake Fryxell,0.9223543499376051
2024-01-04,West Lake Bonney,0.9799492891875168
2024-01-10,East Lake Bonney,0.9665544740201228
2024-01-10,Lake Hoare,0.8858513879398187
2024-01-10,Lake Fryxell,0.8420195756031029
2024-01-10,West Lake Bonney,0.9738041459937247
2024-01-14,East Lake Bonney,0.9692674474632016
2024-01-14,Lake Hoare,0.9490366410082257
2024-01-14,Lake Fryxell,0.9583794692050674
2024-01-14,West Lake Bonney,0.995616094041857
2024-01-26,East Lake Bonney,0.9801284426055377
2024-01-26,Lake Hoare,0.8551359612813073
2024-01-26,Lake Fryxell,0.8685973956291633
2024-01-26,West Lake Bonney,0.9905399134002733
2024-02-03,East Lake Bonney,0.9658896612919001
2024-02-03,Lake Hoare,0.977146874158858
2024-02-03,Lake Fryxell,0.9996208716884498
2024-02-03,West Lake Bonney,0.998105165619327
2024-09-22,East Lake Bonney,0.9985741916733193
2024-09-22,Lake Hoare,0.9883044757334364
2024-09-22,Lake Fryxell,0.9995834552382699
2024-09-22,West Lake Bonney,0.993327085849058
