date,buffer_distance,lake,sediment
2017-11-25,100,Lake Hoare,0.996550690966971
2017-11-27,100,Lake Hoare,0.9979009521100285
2017-11-30,100,Lake Hoare,0.994589793097856
2017-12-02,100,Lake Hoare,0.990777624055974
2017-12-07,100,Lake Hoare,0.9999999999999989
2017-12-16,100,Lake Hoare,0.9999999999999993
2017-12-23,100,Lake Hoare,1
2018-01-03,100,Lake Hoare,0.9999999999999997
2018-01-05,100,Lake Hoare,0.9999999999999999
2018-01-10,100,Lake Hoare,0.9875525347651174
2018-01-12,100,Lake Hoare,0.9927614620403773
2018-01-14,100,Lake Hoare,0.995798731888794
2018-01-19,100,Lake Hoare,0.9959149517953328
2018-01-26,100,Lake Hoare,0.8866286704578357
2018-01-30,100,Lake Hoare,0.8834711987098463
2018-11-05,100,Lake Hoare,0.5658375046184666
2018-11-08,100,Lake Hoare,0.6969427474056192
2018-11-12,100,Lake Hoare,0.9972497430878766
2018-11-17,100,Lake Hoare,0.9949093023309435
2018-11-19,100,Lake Hoare,0.8260652925071882
2018-11-24,100,Lake Hoare,0.8487710392429182
2018-11-26,100,Lake Hoare,0.7844742104731987
2018-11-28,100,Lake Hoare,0.7655023606062797
2018-11-30,100,Lake Hoare,0.7721647567174483
2018-12-05,100,Lake Hoare,0.9987661247202694
2018-12-30,100,Lake Hoare,0.76971369902323306
2019-01-01,100,Lake Hoare,0.8466613779681077
2019-01-04,100,Lake Hoare,0.8232993284936923
2019-01-06,100,Lake Hoare,0.8156600472633504
2019-01-11,100,Lake Hoare,0.6589210617844816
2019-01-15,100,Lake Hoare,0.7876875113184091
2019-01-24,100,Lake Hoare,0.7873647305741479
2019-11-06,100,Lake Hoare,0.39202288663429746
2019-11-08,100,Lake Hoare,0.4093862811194467
2019-11-11,100,Lake Hoare,0.4304340090332457
2019-11-15,100,Lake Hoare,0.7332735251897837
2019-11-17,100,Lake Hoare,0.7002584980961608
2019-11-24,100,Lake Hoare,0.393426241408488
2019-11-27,100,Lake Hoare,0.593320518410413
2019-12-03,100,Lake Hoare,0.6224784032086682
2019-12-17,100,Lake Hoare,0.840735747674027
2019-12-24,100,Lake Hoare,0.7201402824344825
2019-12-26,100,Lake Hoare,0.7262769208786346
2019-12-31,100,Lake Hoare,0.5715651630178086
2020-01-02,100,Lake Hoare,0.5904554573642454
2020-01-11,100,Lake Hoare,0.6721550995862523
2020-01-20,100,Lake Hoare,0.6156232886080749
2020-10-30,100,Lake Hoare,0.9179551110246548
2020-11-15,100,Lake Hoare,0.8560333837169799
2020-11-17,100,Lake Hoare,0.8513440137981423
2020-11-19,100,Lake Hoare,0.8407562911202181
2020-11-24,100,Lake Hoare,0.8173901716216012
2020-11-26,100,Lake Hoare,0.790740280868606
2020-11-29,100,Lake Hoare,0.7170524055880946
2020-12-01,100,Lake Hoare,0.6825114177821059
2020-12-03,100,Lake Hoare,0.7192467423162551
2020-12-08,100,Lake Hoare,0.7310727508956101
2020-12-10,100,Lake Hoare,0.6643450847582875
2020-12-15,100,Lake Hoare,0.3534733963932833
2020-12-21,100,Lake Hoare,0.2974344337487063
2020-12-24,100,Lake Hoare,0.239269521693614
2021-01-13,100,Lake Hoare,0.23435291135908667
2021-01-16,100,Lake Hoare,0.15513136668866268
2021-01-18,100,Lake Hoare,0.06649442778253328
2021-01-22,100,Lake Hoare,0.06974224629014161
2021-02-01,100,Lake Hoare,0.11283371393110002
2021-10-31,100,Lake Hoare,0.40925911005996063
2021-11-04,100,Lake Hoare,0.39273275147585796
2021-11-09,100,Lake Hoare,0.5613538481185801
2021-11-11,100,Lake Hoare,0.35888730366281424
2021-11-20,100,Lake Hoare,0.6516695167141857
2021-12-02,100,Lake Hoare,0.4601436729210289
2021-12-04,100,Lake Hoare,0.3545253023453836
2021-12-06,100,Lake Hoare,0.538559924754317
2021-12-08,100,Lake Hoare,0.6231255281878936
2021-12-11,100,Lake Hoare,0.9185109490431107
2021-12-18,100,Lake Hoare,0.7303479788247672
2021-12-20,100,Lake Hoare,0.6795683912315814
2021-12-22,100,Lake Hoare,0.7047420118763151
2021-12-24,100,Lake Hoare,0.7134119967242422
2022-01-05,100,Lake Hoare,0.7055804113483932
2022-01-07,100,Lake Hoare,0.6961017845998461
2022-01-12,100,Lake Hoare,0.7559335807486055
2022-01-14,100,Lake Hoare,0.7642949995216012
2022-01-16,100,Lake Hoare,0.753823519122427
2022-01-19,100,Lake Hoare,0.55098010943083775
2022-01-25,100,Lake Hoare,0.5132935861237022
2022-01-28,100,Lake Hoare,0.5311782345868195
2022-11-14,100,Lake Hoare,0.9180364085724634
2022-11-16,100,Lake Hoare,0.8253509670003181
2022-11-19,100,Lake Hoare,0.5413814954416966
2022-11-21,100,Lake Hoare,0.33196126996005293
2022-11-23,100,Lake Hoare,0.34328984729571427
2022-11-28,100,Lake Hoare,0.8394952348601009
2022-12-05,100,Lake Hoare,0.8851031520866162
2022-12-11,100,Lake Hoare,0.6665267694257456
2022-12-16,100,Lake Hoare,0.845448141478562
2022-12-18,100,Lake Hoare,0.8328813146220211
2023-01-01,100,Lake Hoare,0.9709312918114131
2023-01-03,100,Lake Hoare,0.7642511356180551
2023-01-10,100,Lake Hoare,0.7287911572937475
2023-01-22,100,Lake Hoare,0.809958427211374
2023-01-24,100,Lake Hoare,0.7312374964115161
2023-11-17,100,Lake Hoare,0.6546240381967904
2023-11-19,100,Lake Hoare,0.6491140217195116
2023-12-05,100,Lake Hoare,0.8775151126604982
2023-12-19,100,Lake Hoare,0.9473918234772983
2023-12-28,100,Lake Hoare,0.9976335131107045
2023-12-30,100,Lake Hoare,0.9921058681305269
2024-01-04,100,Lake Hoare,0.8705328980966565
2024-01-22,100,Lake Hoare,0.9999999999999998
2024-11-12,100,Lake Hoare,0.9907802778959542
2024-11-14,100,Lake Hoare,0.9801423670432595
2024-11-21,100,Lake Hoare,0.9999999999999998
2024-12-21,100,Lake Hoare,0.9989146199357929
2016-11-02,150,East Lake Bonney,0.7214215817845252
2016-11-02,150,West Lake Bonney,0.9403363543534494
2016-11-04,150,East Lake Bonney,0.7233754527990958
2016-11-04,150,West Lake Bonney,0.94003680677312
2016-11-06,150,East Lake Bonney,0.728221238609794
2016-11-06,150,West Lake Bonney,0.932485436309682
2016-11-08,150,East Lake Bonney,0.7134898613862704
2016-11-08,150,West Lake Bonney,0.9155610212428138
2016-11-15,150,East Lake Bonney,0.69294077656823
2016-11-15,150,West Lake Bonney,0.9026794912058868
2016-12-10,150,East Lake Bonney,0.7787255520447672
2016-12-10,150,West Lake Bonney,0.9342176381430616
2016-12-13,150,East Lake Bonney,0.6552731961506745
2016-12-13,150,West Lake Bonney,0.9565726657326766
2016-12-15,150,East Lake Bonney,0.5469205071295749
2016-12-15,150,West Lake Bonney,0.9603664212857178
2016-12-17,150,East Lake Bonney,0.4142201574653273
2016-12-17,150,West Lake Bonney,0.9636810499436819
2016-12-24,150,East Lake Bonney,0.8059868530052368
2016-12-24,150,West Lake Bonney,0.9617327649292936
2017-01-02,150,East Lake Bonney,0.8899814667365539
2017-01-02,150,West Lake Bonney,0.9650317154136834
2017-01-11,150,East Lake Bonney,0.8783653330899367
2017-01-11,150,West Lake Bonney,0.9545697183785798
2017-01-14,150,East Lake Bonney,0.9399130589464632
2017-01-14,150,West Lake Bonney,0.9350107148774363
2017-01-18,150,East Lake Bonney,0.9287877165071906
2017-01-18,150,West Lake Bonney,0.9376728614229601
2017-01-25,150,East Lake Bonney,0.8814661247491111
2017-01-25,150,West Lake Bonney,0.9267950317758383
2017-01-27,150,East Lake Bonney,0.8685058230989283
2017-01-27,150,West Lake Bonney,0.9320034771024807
2017-01-30,150,East Lake Bonney,0.8811494017658769
2017-01-30,150,West Lake Bonney,0.915656095885831
2017-11-07,150,East Lake Bonney,0.9903645105470479
2017-11-07,150,West Lake Bonney,0.8439059591914186
2017-11-18,150,East Lake Bonney,0.9859446776822994
2017-11-18,150,West Lake Bonney,0.839836487360591
2017-11-21,150,East Lake Bonney,0.9794288725323266
2017-11-21,150,West Lake Bonney,0.8271186945933766
2017-11-25,150,East Lake Bonney,0.957622526154744
2017-11-25,150,West Lake Bonney,0.8768012180451349
2017-11-27,150,East Lake Bonney,0.9671215735541069
2017-11-27,150,West Lake Bonney,0.91746333903298
2017-11-30,150,East Lake Bonney,0.9701488727447972
2017-11-30,150,West Lake Bonney,0.9480532253221252
2017-12-02,150,East Lake Bonney,0.9143469874735272
2017-12-02,150,West Lake Bonney,0.9530486898259254
2017-12-07,150,East Lake Bonney,0.9304943731214703
2017-12-07,150,West Lake Bonney,0.9641186640285555
2017-12-16,150,East Lake Bonney,0.888990766954294
2017-12-16,150,West Lake Bonney,0.9651381722481575
2017-12-23,150,East Lake Bonney,0.9320407316359897
2017-12-23,150,West Lake Bonney,0.9513712652703973
2018-01-03,150,East Lake Bonney,0.9981360262082223
2018-01-03,150,West Lake Bonney,0.9573195424933443
2018-01-05,150,East Lake Bonney,0.9999999999999998
2018-01-05,150,West Lake Bonney,0.9615366961807055
2018-01-10,150,East Lake Bonney,0.8656593833599278
2018-01-10,150,West Lake Bonney,0.9792806215255988
2018-01-12,150,East Lake Bonney,0.8985501352798763
2018-01-12,150,West Lake Bonney,0.9547063508735742
2018-01-14,150,East Lake Bonney,0.956658604001065
2018-01-14,150,West Lake Bonney,0.9576620102038191
2018-01-19,150,East Lake Bonney,0.9531615039641653
2018-01-19,150,West Lake Bonney,0.9454283356734541
2018-01-26,150,East Lake Bonney,0.9617772114372758
2018-01-26,150,West Lake Bonney,0.9372770298611273
2018-01-30,150,East Lake Bonney,0.9478687546499771
2018-01-30,150,West Lake Bonney,0.9255935365998014
2018-11-05,150,East Lake Bonney,0.9582583243324733
2018-11-05,150,West Lake Bonney,0.913680201168299
2018-11-08,150,East Lake Bonney,0.8807245565370505
2018-11-08,150,West Lake Bonney,0.8895180455088045
2018-11-12,150,East Lake Bonney,0.8666018691591588
2018-11-12,150,West Lake Bonney,0.882097330010709
2018-11-17,150,East Lake Bonney,0.8666117911957769
2018-11-17,150,West Lake Bonney,0.8859306573577995
2018-11-19,150,East Lake Bonney,0.8540267595157536
2018-11-19,150,West Lake Bonney,0.8855659601318533
2018-11-24,150,East Lake Bonney,0.9091091992142449
2018-11-24,150,West Lake Bonney,0.9379706432749277
2018-11-26,150,East Lake Bonney,0.8791831591087395
2018-11-26,150,West Lake Bonney,0.9214817374567763
2018-11-28,150,East Lake Bonney,0.824982463173189
2018-11-28,150,West Lake Bonney,0.8999801307606722
2018-11-30,150,East Lake Bonney,0.8219194463423853
2018-11-30,150,West Lake Bonney,0.9017993356474309
2018-12-05,150,East Lake Bonney,0.8083394211073508
2018-12-05,150,West Lake Bonney,0.9075189654568219
2018-12-30,150,East Lake Bonney,0.9320488335139808
2018-12-30,150,West Lake Bonney,0.9495303553728615
2019-01-01,150,East Lake Bonney,0.9438228955690428
2019-01-01,150,West Lake Bonney,0.9422840342560743
2019-01-04,150,East Lake Bonney,0.8916905664916308
2019-01-04,150,West Lake Bonney,0.9414276079010406
2019-01-06,150,East Lake Bonney,0.9235750470581844
2019-01-06,150,West Lake Bonney,0.9382483905488901
2019-01-11,150,East Lake Bonney,0.7630246957434482
2019-01-11,150,West Lake Bonney,0.9596515109159109
2019-01-15,150,East Lake Bonney,0.9217734809570349
2019-01-15,150,West Lake Bonney,0.9322475292790138
2019-01-24,150,East Lake Bonney,0.9384192268785215
2019-01-24,150,West Lake Bonney,0.9202769585457398
2019-11-06,150,East Lake Bonney,0.9531010353342388
2019-11-06,150,West Lake Bonney,0.9824393570750988
2019-11-08,150,East Lake Bonney,0.9469091760652719
2019-11-08,150,West Lake Bonney,0.9838404327896949
2019-11-11,150,East Lake Bonney,0.9517555487195881
2019-11-11,150,West Lake Bonney,0.9807040897919534
2019-11-15,150,East Lake Bonney,0.9608022085847631
2019-11-15,150,West Lake Bonney,0.9745472211183382
2019-11-17,150,East Lake Bonney,0.9585369537690014
2019-11-17,150,West Lake Bonney,0.9320702798442939
2019-11-24,150,East Lake Bonney,0.8684426440940003
2019-11-24,150,West Lake Bonney,0.95332145831123
2019-11-27,150,East Lake Bonney,0.8023571245631828
2019-11-27,150,West Lake Bonney,0.9596555028325814
2019-12-03,150,East Lake Bonney,0.8236938391254897
2019-12-03,150,West Lake Bonney,0.944552042304606
2019-12-17,150,East Lake Bonney,0.9951873268752957
2019-12-17,150,West Lake Bonney,0.946999552041249
2019-12-24,150,East Lake Bonney,0.9725384191538524
2019-12-24,150,West Lake Bonney,0.959613910453379
2019-12-26,150,East Lake Bonney,0.9569702799215378
2019-12-26,150,West Lake Bonney,0.9581340091969502
2019-12-31,150,East Lake Bonney,0.97728312636197
2019-12-31,150,West Lake Bonney,0.9784774078748361
2020-01-02,150,East Lake Bonney,0.9538423301233375
2020-01-02,150,West Lake Bonney,0.9734051568419894
2020-01-11,150,East Lake Bonney,0.9517991444859404
2020-01-11,150,West Lake Bonney,0.9853493797920162
2020-01-20,150,East Lake Bonney,0.9157403369989998
2020-01-20,150,West Lake Bonney,0.9622378196723667
2020-10-30,150,East Lake Bonney,0.8979146249007071
2020-10-30,150,West Lake Bonney,0.9364127416498333
2020-11-15,150,East Lake Bonney,0.8657386452114556
2020-11-15,150,West Lake Bonney,0.9483170741660731
2020-11-17,150,East Lake Bonney,0.8708737344346568
2020-11-17,150,West Lake Bonney,0.9421197777233079
2020-11-19,150,East Lake Bonney,0.898721735744954
2020-11-19,150,West Lake Bonney,0.9554907047747851
2020-11-24,150,East Lake Bonney,0.826445370411607
2020-11-24,150,West Lake Bonney,0.9744199536547954
2020-11-26,150,East Lake Bonney,0.773606153556743
2020-11-26,150,West Lake Bonney,0.959464367868766
2020-11-29,150,East Lake Bonney,0.7547879718765826
2020-11-29,150,West Lake Bonney,0.9558986018101324
2020-12-01,150,East Lake Bonney,0.7765001106569158
2020-12-01,150,West Lake Bonney,0.9508408439584558
2020-12-03,150,East Lake Bonney,0.8033212640765485
2020-12-03,150,West Lake Bonney,0.9606059540075261
2020-12-08,150,East Lake Bonney,0.932892033021171
2020-12-08,150,West Lake Bonney,0.9684248139297311
2020-12-10,150,East Lake Bonney,0.9579782520224454
2020-12-10,150,West Lake Bonney,0.9685934756624017
2020-12-15,150,East Lake Bonney,0.8915650366325474
2020-12-15,150,West Lake Bonney,0.9644211011848277
2020-12-21,150,East Lake Bonney,0.9248828749110127
2020-12-21,150,West Lake Bonney,0.9508296631716411
2020-12-24,150,East Lake Bonney,0.8852591724494772
2020-12-24,150,West Lake Bonney,0.9724741050413866
2021-01-13,150,East Lake Bonney,0.9457520661989915
2021-01-13,150,West Lake Bonney,0.9748007786937174
2021-01-16,150,East Lake Bonney,0.8394923677559185
2021-01-16,150,West Lake Bonney,0.9565942075344619
2021-01-18,150,East Lake Bonney,0.9233902418530774
2021-01-18,150,West Lake Bonney,0.9620121844678711
2021-01-22,150,East Lake Bonney,0.9518902711527896
2021-01-22,150,West Lake Bonney,0.9606022847842999
2021-02-01,150,East Lake Bonney,0.8318446198973988
2021-02-01,150,West Lake Bonney,0.9404887965177667
2021-10-31,150,East Lake Bonney,0.8223970709904677
2021-10-31,150,West Lake Bonney,0.8836901046155359
2021-11-04,150,East Lake Bonney,0.8082706696535517
2021-11-04,150,West Lake Bonney,0.8880817294555055
2021-11-09,150,East Lake Bonney,0.7446022975927665
2021-11-09,150,West Lake Bonney,0.8975689718519699
2021-11-11,150,East Lake Bonney,0.7853572496867687
2021-11-11,150,West Lake Bonney,0.909376187008784
2021-11-20,150,East Lake Bonney,0.780130848918241
2021-11-20,150,West Lake Bonney,0.9391171127917519
2021-12-02,150,East Lake Bonney,0.6321380581325708
2021-12-02,150,West Lake Bonney,0.9327252016981962
2021-12-04,150,East Lake Bonney,0.7346721264316357
2021-12-04,150,West Lake Bonney,0.9311633386517169
2021-12-06,150,East Lake Bonney,0.5955326773386894
2021-12-06,150,West Lake Bonney,0.9507021283867403
2021-12-08,150,East Lake Bonney,0.6871103252060073
2021-12-08,150,West Lake Bonney,0.9452423644486522
2021-12-11,150,East Lake Bonney,0.8570119923140508
2021-12-11,150,West Lake Bonney,0.9428058047646185
2021-12-18,150,East Lake Bonney,0.8979008587743438
2021-12-18,150,West Lake Bonney,0.9190772109559637
2021-12-20,150,East Lake Bonney,0.8558079018667477
2021-12-20,150,West Lake Bonney,0.9217144228014484
2021-12-22,150,East Lake Bonney,0.8348940613225592
2021-12-22,150,West Lake Bonney,0.9200074831439204
2021-12-24,150,East Lake Bonney,0.9006753744742668
2021-12-24,150,West Lake Bonney,0.9232508449162303
2022-01-05,150,East Lake Bonney,0.6546337730108438
2022-01-05,150,West Lake Bonney,0.9466413602276759
2022-01-07,150,East Lake Bonney,0.719146810988975
2022-01-07,150,West Lake Bonney,0.9526031090024557
2022-01-12,150,East Lake Bonney,0.7392412214469074
2022-01-12,150,West Lake Bonney,0.9545873555576277
2022-01-14,150,East Lake Bonney,0.7271248665322665
2022-01-14,150,West Lake Bonney,0.9493302938048659
2022-01-16,150,East Lake Bonney,0.735423524428118
2022-01-16,150,West Lake Bonney,0.935069051153166
2022-01-19,150,East Lake Bonney,0.8015013076429061
2022-01-19,150,West Lake Bonney,0.99593580014088
2022-01-25,150,East Lake Bonney,0.5932314231462313
2022-01-25,150,West Lake Bonney,0.9591897523524524
2022-01-28,150,East Lake Bonney,0.6568425172568286
2022-01-28,150,West Lake Bonney,0.9614673678230288
2022-11-14,150,East Lake Bonney,0.4593094422226413
2022-11-14,150,West Lake Bonney,0.9442105787549354
2022-11-16,150,East Lake Bonney,0.3977880716608417
2022-11-16,150,West Lake Bonney,0.935398747123861
2022-11-19,150,East Lake Bonney,0.4408411576665732
2022-11-19,150,West Lake Bonney,0.9437626737317716
2022-11-21,150,East Lake Bonney,0.4395645095197703
2022-11-21,150,West Lake Bonney,0.9397332890543735
2022-11-23,150,East Lake Bonney,0.4788273259420628
2022-11-23,150,West Lake Bonney,0.9440873541212798
2022-11-28,150,East Lake Bonney,0.5959884134830584
2022-11-28,150,West Lake Bonney,0.9577616940367449
2022-12-05,150,East Lake Bonney,0.705994206472479
2022-12-05,150,West Lake Bonney,0.968024333550464
2022-12-11,150,East Lake Bonney,0.5829248662093627
2022-12-11,150,West Lake Bonney,0.942867530787901
2022-12-16,150,East Lake Bonney,0.7551167556710114
2022-12-16,150,West Lake Bonney,0.9405366906563275
2022-12-18,150,East Lake Bonney,0.7032029312136674
2022-12-18,150,West Lake Bonney,0.9355250222506903
2023-01-01,150,East Lake Bonney,0.5802764908669826
2023-01-01,150,West Lake Bonney,0.9475604199368357
2023-01-03,150,East Lake Bonney,0.6202030536064264
2023-01-03,150,West Lake Bonney,0.9595730987194029
2023-01-10,150,East Lake Bonney,0.557960311010206
2023-01-10,150,West Lake Bonney,0.9536377838727551
2023-01-22,150,East Lake Bonney,0.6351361079088256
2023-01-22,150,West Lake Bonney,0.9427298108736115
2023-01-24,150,East Lake Bonney,0.614409669378424
2023-01-24,150,West Lake Bonney,0.9493347551012177
2023-11-17,150,East Lake Bonney,0.5518833639739396
2023-11-17,150,West Lake Bonney,0.9621109448411025
2023-11-19,150,East Lake Bonney,0.5094075786048702
2023-11-19,150,West Lake Bonney,0.9632098979484359
2023-12-05,150,East Lake Bonney,0.7127223920936255
2023-12-05,150,West Lake Bonney,0.9629325058925026
2023-12-19,150,East Lake Bonney,0.7599710453260109
2023-12-19,150,West Lake Bonney,0.9820782373135387
2023-12-28,150,East Lake Bonney,0.7589597819538026
2023-12-28,150,West Lake Bonney,0.9825677404566507
2023-12-30,150,East Lake Bonney,0.736726054533792
2023-12-30,150,West Lake Bonney,0.986866464849656
2024-01-04,150,East Lake Bonney,0.7083238277872185
2024-01-04,150,West Lake Bonney,0.9870791042584335
2024-01-22,150,East Lake Bonney,0.6606814597259135
2024-01-22,150,West Lake Bonney,0.9733671496960956
2024-11-12,150,East Lake Bonney,0.6331658910811782
2024-11-12,150,West Lake Bonney,0.9030106976891936
2024-11-14,150,East Lake Bonney,0.7108618735647654
2024-11-14,150,West Lake Bonney,0.8970538287488793
2024-11-21,150,East Lake Bonney,0.6188265277700523
2024-11-21,150,West Lake Bonney,0.9163095699176652
2024-12-21,150,East Lake Bonney,0.7534335019312125
2024-12-21,150,West Lake Bonney,0.962228172381718
2016-11-02,150,Lake Fryxell,0.9999999999999993
2016-11-04,150,Lake Fryxell,1.0000000000000002
2016-11-06,150,Lake Fryxell,0.9999999999999997
2016-11-08,150,Lake Fryxell,0.9999999999999996
2016-11-13,150,Lake Fryxell,1
2016-11-15,150,Lake Fryxell,0.9999999999999998
2016-12-08,150,Lake Fryxell,0.9923036799912048
2016-12-10,150,Lake Fryxell,0.9935228941493379
2016-12-13,150,Lake Fryxell,0.9935266092901025
2016-12-15,150,Lake Fryxell,0.9913469638951152
2016-12-17,150,Lake Fryxell,0.9999999999999998
2016-12-19,150,Lake Fryxell,0.9981911590695735
2016-12-24,150,Lake Fryxell,1
2017-01-02,150,Lake Fryxell,0.9999999999999998
2017-01-09,150,Lake Fryxell,1.0000000000000004
2017-01-11,150,Lake Fryxell,0.9999999999999996
2017-01-14,150,Lake Fryxell,1.0000000000000002
2017-01-18,150,Lake Fryxell,1
2017-01-25,150,Lake Fryxell,0.9999999999999998
2017-01-27,150,Lake Fryxell,0.9999999999999998
2017-01-30,150,Lake Fryxell,1.0000000000000002
2017-11-04,150,Lake Fryxell,0.8776817878434592
2017-11-07,150,Lake Fryxell,0.9069546412406407
2017-11-18,150,Lake Fryxell,0.9162085207450491
2017-11-20,150,Lake Fryxell,0.8421184054435927
2017-11-21,150,Lake Fryxell,0.865254380876337
2017-11-25,150,Lake Fryxell,0.8486544459469876
2017-11-27,150,Lake Fryxell,0.8700480936897691
2017-11-30,150,Lake Fryxell,0.8868812487316968
2017-12-02,150,Lake Fryxell,0.8946756436664884
2017-12-07,150,Lake Fryxell,0.8783019951129888
2017-12-16,150,Lake Fryxell,0.9984655193906066
2017-12-23,150,Lake Fryxell,0.9910136908818492
2018-01-03,150,Lake Fryxell,0.9999999999999997
2018-01-05,150,Lake Fryxell,0.9999999999999999
2018-01-07,150,Lake Fryxell,1
2018-01-10,150,Lake Fryxell,0.9920883677735948
2018-01-12,150,Lake Fryxell,0.9890902883175272
2018-01-14,150,Lake Fryxell,0.9800511369340661
2018-01-19,150,Lake Fryxell,0.972567769315824
2018-01-26,150,Lake Fryxell,0.9978737975872982
2018-01-30,150,Lake Fryxell,0.9973814218550848
2018-11-05,150,Lake Fryxell,0.8766905697666949
2018-11-07,150,Lake Fryxell,0.9225337044804715
2018-11-08,150,Lake Fryxell,0.8835219298658449
2018-11-12,150,Lake Fryxell,0.8917598744332977
2018-11-17,150,Lake Fryxell,0.9180043709152255
2018-11-19,150,Lake Fryxell,0.8869816298606531
2018-11-24,150,Lake Fryxell,0.9162914939696521
2018-11-26,150,Lake Fryxell,0.9193313026799915
2018-11-28,150,Lake Fryxell,0.9255098660589487
2018-11-30,150,Lake Fryxell,0.8948394294899572
2018-12-05,150,Lake Fryxell,0.9047773558981054
2018-12-19,150,Lake Fryxell,0.9969358774786854
2018-12-25,150,Lake Fryxell,0.8182130256680076
2018-12-30,150,Lake Fryxell,0.8483620005248079
2019-01-01,150,Lake Fryxell,0.8598139383143144
2019-01-04,150,Lake Fryxell,0.8364888575130881
2019-01-06,150,Lake Fryxell,0.8168709093770359
2019-01-10,150,Lake Fryxell,0.8163196143369664
2019-01-11,150,Lake Fryxell,0.8004940902387628
2019-01-15,150,Lake Fryxell,0.8438435937882925
2019-01-24,150,Lake Fryxell,0.8496613566882069
2019-01-26,150,Lake Fryxell,0.8363343754327975
2019-01-27,150,Lake Fryxell,0.8299188542507809
2019-11-04,150,Lake Fryxell,0.6046035308795568
2019-11-06,150,Lake Fryxell,0.5808648766959339
2019-11-08,150,Lake Fryxell,0.5926899789505367
2019-11-10,150,Lake Fryxell,0.5865058424151393
2019-11-11,150,Lake Fryxell,0.606422376781454
2019-11-15,150,Lake Fryxell,0.6180686864903655
2019-11-17,150,Lake Fryxell,0.607740638797252
2019-11-24,150,Lake Fryxell,0.6223866244352284
2019-11-26,150,Lake Fryxell,0.6292062208918379
2019-11-27,150,Lake Fryxell,0.6728522186312069
2019-12-03,150,Lake Fryxell,0.6708620182133991
2019-12-10,150,Lake Fryxell,0.9694618292384944
2019-12-12,150,Lake Fryxell,0.9451736774230267
2019-12-17,150,Lake Fryxell,0.892072644701501
2019-12-24,150,Lake Fryxell,0.8288051028133463
2019-12-26,150,Lake Fryxell,0.8490786487863189
2019-12-29,150,Lake Fryxell,0.903492871181288
2019-12-31,150,Lake Fryxell,0.8460936096947702
2020-01-02,150,Lake Fryxell,0.7822476152528463
2020-01-11,150,Lake Fryxell,0.8022129564888861
2020-01-20,150,Lake Fryxell,0.7445118011054557
2020-10-30,150,Lake Fryxell,0.7107919956705632
2020-11-08,150,Lake Fryxell,0.8496082895218151
2020-11-15,150,Lake Fryxell,0.6563257466063427
2020-11-17,150,Lake Fryxell,0.6614905331203924
2020-11-19,150,Lake Fryxell,0.6715565473632712
2020-11-24,150,Lake Fryxell,0.6692354950202697
2020-11-26,150,Lake Fryxell,0.6679166306820815
2020-11-28,150,Lake Fryxell,0.6776752150717582
2020-11-29,150,Lake Fryxell,0.67065447016994
2020-12-01,150,Lake Fryxell,0.6103976159495349
2020-12-03,150,Lake Fryxell,0.6127573037416663
2020-12-08,150,Lake Fryxell,0.5995460870402075
2020-12-10,150,Lake Fryxell,0.6149142578411084
2020-12-14,150,Lake Fryxell,0.6622394687879205
2020-12-15,150,Lake Fryxell,0.6626475984830261
2020-12-21,150,Lake Fryxell,0.6669771697569672
2020-12-24,150,Lake Fryxell,0.6392949689662787
2020-12-26,150,Lake Fryxell,0.6348270701781622
2020-12-30,150,Lake Fryxell,0.6178032313012031
2021-01-06,150,Lake Fryxell,0.5783832740880661
2021-01-13,150,Lake Fryxell,0.5694076120494432
2021-01-16,150,Lake Fryxell,0.5689212164205809
2021-01-18,150,Lake Fryxell,0.5396854441287777
2021-01-22,150,Lake Fryxell,0.4676764277905887
2021-02-01,150,Lake Fryxell,0.5079321874512255
2021-10-31,150,Lake Fryxell,0.5353198135679281
2021-11-04,150,Lake Fryxell,0.5246448269982543
2021-11-09,150,Lake Fryxell,0.4846026125055208
2021-11-11,150,Lake Fryxell,0.4746434070636791
2021-11-15,150,Lake Fryxell,0.46418788033327524
2021-11-20,150,Lake Fryxell,0.4983349503114678
2021-11-29,150,Lake Fryxell,0.7291895183195644
2021-12-01,150,Lake Fryxell,0.5961426985762214
2021-12-02,150,Lake Fryxell,0.5542968597710052
2021-12-04,150,Lake Fryxell,0.4314344924661624
2021-12-06,150,Lake Fryxell,0.4217944339615629
2021-12-08,150,Lake Fryxell,0.43382713505464326
2021-12-11,150,Lake Fryxell,0.47850592842558953
2021-12-18,150,Lake Fryxell,0.8405261815352131
2021-12-20,150,Lake Fryxell,0.8418368710842912
2021-12-22,150,Lake Fryxell,0.8975150928490916
2021-12-24,150,Lake Fryxell,0.8432375280375249
2022-01-05,150,Lake Fryxell,0.7233004576170684
2022-01-07,150,Lake Fryxell,0.6876182475133129
2022-01-12,150,Lake Fryxell,0.7351105778432443
2022-01-14,150,Lake Fryxell,0.699935811305855
2022-01-16,150,Lake Fryxell,0.6977835763819146
2022-01-19,150,Lake Fryxell,0.6161749514639621
2022-01-21,150,Lake Fryxell,0.5022918000518486
2022-01-25,150,Lake Fryxell,0.5956100403510676
2022-01-28,150,Lake Fryxell,0.6052535635742182
2022-11-07,150,Lake Fryxell,0.40963644672221655
2022-11-14,150,Lake Fryxell,0.6089121459066446
2022-11-16,150,Lake Fryxell,0.5865123030089247
